Timestamp,VIN,EngineTemp
2024-01-10 09:03:00,VIN-B2001,78.6
2024-01-10 09:06:00,VIN-B2002,77.9
2024-01-10 09:09:00,VIN-B2003,96.8
2024-01-10 09:12:00,VIN-B2004,87.5
2024-01-10 09:15:00,VIN-B2005,100.0
2024-01-10 09:18:00,VIN-B2006,76.9
2024-01-10 09:21:00,VIN-B2007,107.7
2024-01-10 09:24:00,VIN-B2008,102.6
2024-01-10 09:27:00,VIN-B2009,98.7
2024-01-10 09:30:00,VIN-B2010,91.6
2024-01-10 09:33:00,VIN-B2011,73.6
2024-01-10 09:36:00,VIN-B2012,81.7
2024-01-10 09:39:00,VIN-B2013,106.7
2024-01-10 09:42:00,VIN-B2014,99.2
2024-01-10 09:45:00,VIN-B2015,95.7
2024-01-10 09:48:00,VIN-B2016,86.6
2024-01-10 09:51:00,VIN-B2017,107.0
2024-01-10 09:54:00,VIN-B2018,91.5
2024-01-10 09:57:00,VIN-B2019,95.2
2024-01-10 10:00:00,VIN-B2020,77.2
2024-01-10 10:03:00,VIN-B2021,85.4
2024-01-10 10:06:00,VIN-B2022,106.6
2024-01-10 10:09:00,VIN-B2023,89.4
2024-01-10 10:12:00,VIN-B2024,101.8
2024-01-10 10:15:00,VIN-B2025,74.8
2024-01-10 10:18:00,VIN-B2026,97.9
2024-01-10 10:21:00,VIN-B2027,96.8
2024-01-10 10:24:00,VIN-B2028,104.2
2024-01-10 10:27:00,VIN-B2029,101.9
2024-01-10 10:30:00,VIN-B2030,74.1
2024-01-10 10:33:00,VIN-B2031,77.1
2024-01-10 10:36:00,VIN-B2032,89.8
2024-01-10 10:39:00,VIN-B2033,107.8
2024-01-10 10:42:00,VIN-B2034,77.3
2024-01-10 10:45:00,VIN-B2035,75.8
2024-01-10 10:48:00,VIN-B2036,97.4
2024-01-10 10:51:00,VIN-B2037,104.0
2024-01-10 10:54:00,VIN-B2038,97.7
2024-01-10 10:57:00,VIN-B2039,81.8
2024-01-10 11:00:00,VIN-B2040,82.2
2024-01-10 11:03:00,VIN-B2041,70.5
2024-01-10 11:06:00,VIN-B2042,104.4
2024-01-10 11:09:00,VIN-B2043,72.9
2024-01-10 11:12:00,VIN-B2044,89.9
2024-01-10 11:15:00,VIN-B2045,87.1
2024-01-10 11:18:00,VIN-B2046,86.6
2024-01-10 11:21:00,VIN-B2047,89.0
2024-01-10 11:24:00,VIN-B2048,92.7
2024-01-10 11:27:00,VIN-B2049,84.0
2024-01-10 11:30:00,VIN-B2050,71.1
2024-01-10 11:33:00,VIN-B2051,76.0
2024-01-10 11:36:00,VIN-B2052,78.7
2024-01-10 11:39:00,VIN-B2053,79.3
2024-01-10 11:42:00,VIN-B2054,95.8
2024-01-10 11:45:00,VIN-B2055,96.6
2024-01-10 11:48:00,VIN-B2056,73.0
2024-01-10 11:51:00,VIN-B2057,95.9
2024-01-10 11:54:00,VIN-B2058,99.0
2024-01-10 11:57:00,VIN-B2059,71.7
2024-01-10 12:00:00,VIN-B2060,98.2
2024-01-10 12:03:00,VIN-B2061,77.1
2024-01-10 12:06:00,VIN-B2062,101.3
2024-01-10 12:09:00,VIN-B2063,98.4
2024-01-10 12:12:00,VIN-B2064,91.4
2024-01-10 12:15:00,VIN-B2065,74.2
2024-01-10 12:18:00,VIN-B2066,92.3
2024-01-10 12:21:00,VIN-B2067,100.0
2024-01-10 12:24:00,VIN-B2068,101.8
2024-01-10 12:27:00,VIN-B2069,87.7
2024-01-10 12:30:00,VIN-B2070,90.8
2024-01-10 12:33:00,VIN-B2071,81.3
2024-01-10 12:36:00,VIN-B2072,93.8
2024-01-10 12:39:00,VIN-B2073,74.5
2024-01-10 12:42:00,VIN-B2074,77.2
2024-01-10 12:45:00,VIN-B2075,71.8
2024-01-10 12:48:00,VIN-B2076,101.8
2024-01-10 12:51:00,VIN-B2077,73.6
2024-01-10 12:54:00,VIN-B2078,93.5
2024-01-10 12:57:00,VIN-B2079,96.1
2024-01-10 13:00:00,VIN-B2080,72.3
2024-01-10 13:03:00,VIN-B2081,99.5
2024-01-10 13:06:00,VIN-B2082,70.2
2024-01-10 13:09:00,VIN-B2083,77.7
2024-01-10 13:12:00,VIN-B2084,82.9
2024-01-10 13:15:00,VIN-B2085,79.8
2024-01-10 13:18:00,VIN-B2086,107.4
2024-01-10 13:21:00,VIN-B2087,103.7
2024-01-10 13:24:00,VIN-B2088,72.4
2024-01-10 13:27:00,VIN-B2089,102.9
2024-01-10 13:30:00,VIN-B2090,77.1
2024-01-10 13:33:00,VIN-B2091,96.9
2024-01-10 13:36:00,VIN-B2092,86.3
2024-01-10 13:39:00,VIN-B2093,105.3
2024-01-10 13:42:00,VIN-B2094,77.1
2024-01-10 13:45:00,VIN-B2095,108.6
2024-01-10 13:48:00,VIN-B2096,76.2
2024-01-10 13:51:00,VIN-B2097,98.7
2024-01-10 13:54:00,VIN-B2098,84.0
2024-01-10 13:57:00,VIN-B2099,91.1
2024-01-10 14:00:00,VIN-B2100,86.2
2024-01-10 14:03:00,VIN-B2101,96.0
2024-01-10 14:06:00,VIN-B2102,103.0
2024-01-10 14:09:00,VIN-B2103,104.3
2024-01-10 14:12:00,VIN-B2104,94.8
2024-01-10 14:15:00,VIN-B2105,74.7
2024-01-10 14:18:00,VIN-B2106,108.8
2024-01-10 14:21:00,VIN-B2107,91.6
2024-01-10 14:24:00,VIN-B2108,99.4
2024-01-10 14:27:00,VIN-B2109,98.1
2024-01-10 14:30:00,VIN-B2110,91.4
2024-01-10 14:33:00,VIN-B2111,93.0
2024-01-10 14:36:00,VIN-B2112,82.3
2024-01-10 14:39:00,VIN-B2113,83.7
2024-01-10 14:42:00,VIN-B2114,95.1
2024-01-10 14:45:00,VIN-B2115,105.5
2024-01-10 14:48:00,VIN-B2116,80.7
2024-01-10 14:51:00,VIN-B2117,86.9
2024-01-10 14:54:00,VIN-B2118,93.0
2024-01-10 14:57:00,VIN-B2119,92.1
2024-01-10 15:00:00,VIN-B2120,80.2
2024-01-10 15:03:00,VIN-B2121,86.2
2024-01-10 15:06:00,VIN-B2122,74.5
2024-01-10 15:09:00,VIN-B2123,90.8
2024-01-10 15:12:00,VIN-B2124,109.9
2024-01-10 15:15:00,VIN-B2125,80.6
2024-01-10 15:18:00,VIN-B2126,96.5
2024-01-10 15:21:00,VIN-B2127,83.1
2024-01-10 15:24:00,VIN-B2128,76.6
2024-01-10 15:27:00,VIN-B2129,86.0
2024-01-10 15:30:00,VIN-B2130,103.6
2024-01-10 15:33:00,VIN-B2131,84.3
2024-01-10 15:36:00,VIN-B2132,105.0
2024-01-10 15:39:00,VIN-B2133,96.7
2024-01-10 15:42:00,VIN-B2134,80.5
2024-01-10 15:45:00,VIN-B2135,86.6
2024-01-10 15:48:00,VIN-B2136,101.5
2024-01-10 15:51:00,VIN-B2137,71.8
2024-01-10 15:54:00,VIN-B2138,74.1
2024-01-10 15:57:00,VIN-B2139,95.8
2024-01-10 16:00:00,VIN-B2140,85.5
2024-01-10 16:03:00,VIN-B2141,103.0
2024-01-10 16:06:00,VIN-B2142,87.3
2024-01-10 16:09:00,VIN-B2143,106.6
2024-01-10 16:12:00,VIN-B2144,76.5
2024-01-10 16:15:00,VIN-B2145,74.5
2024-01-10 16:18:00,VIN-B2146,71.9
2024-01-10 16:21:00,VIN-B2147,75.3
2024-01-10 16:24:00,VIN-B2148,81.0
2024-01-10 16:27:00,VIN-B2149,102.7
2024-01-10 16:30:00,VIN-B2150,85.1
2024-01-10 16:33:00,VIN-B2151,106.4
2024-01-10 16:36:00,VIN-B2152,75.5
2024-01-10 16:39:00,VIN-B2153,107.6
2024-01-10 16:42:00,VIN-B2154,79.4
2024-01-10 16:45:00,VIN-B2155,87.6
2024-01-10 16:48:00,VIN-B2156,106.0
2024-01-10 16:51:00,VIN-B2157,84.9
2024-01-10 16:54:00,VIN-B2158,73.9
2024-01-10 16:57:00,VIN-B2159,82.5
2024-01-10 17:00:00,VIN-B2160,81.5
2024-01-10 17:03:00,VIN-B2161,98.1
2024-01-10 17:06:00,VIN-B2162,99.6
2024-01-10 17:09:00,VIN-B2163,107.2
2024-01-10 17:12:00,VIN-B2164,79.5
2024-01-10 17:15:00,VIN-B2165,89.8
2024-01-10 17:18:00,VIN-B2166,94.7
2024-01-10 17:21:00,VIN-B2167,92.2
2024-01-10 17:24:00,VIN-B2168,76.8
2024-01-10 17:27:00,VIN-B2169,74.1
2024-01-10 17:30:00,VIN-B2170,84.7
2024-01-10 17:33:00,VIN-B2171,106.6
2024-01-10 17:36:00,VIN-B2172,82.3
2024-01-10 17:39:00,VIN-B2173,80.8
2024-01-10 17:42:00,VIN-B2174,84.3
2024-01-10 17:45:00,VIN-B2175,74.5
2024-01-10 17:48:00,VIN-B2176,93.2
2024-01-10 17:51:00,VIN-B2177,78.0
2024-01-10 17:54:00,VIN-B2178,71.5
2024-01-10 17:57:00,VIN-B2179,78.9
2024-01-10 18:00:00,VIN-B2180,105.0
2024-01-10 18:03:00,VIN-B2181,87.1
2024-01-10 18:06:00,VIN-B2182,102.5
2024-01-10 18:09:00,VIN-B2183,89.2
2024-01-10 18:12:00,VIN-B2184,77.4
2024-01-10 18:15:00,VIN-B2185,87.8
2024-01-10 18:18:00,VIN-B2186,107.1
2024-01-10 18:21:00,VIN-B2187,74.1
2024-01-10 18:24:00,VIN-B2188,97.4
2024-01-10 18:27:00,VIN-B2189,89.9
2024-01-10 18:30:00,VIN-B2190,107.3
2024-01-10 18:33:00,VIN-B2191,109.5
2024-01-10 18:36:00,VIN-B2192,93.5
2024-01-10 18:39:00,VIN-B2193,80.5
2024-01-10 18:42:00,VIN-B2194,97.6
2024-01-10 18:45:00,VIN-B2195,89.2
2024-01-10 18:48:00,VIN-B2196,103.3
2024-01-10 18:51:00,VIN-B2197,98.2
2024-01-10 18:54:00,VIN-B2198,106.2
2024-01-10 18:57:00,VIN-B2199,99.4
2024-01-10 19:00:00,VIN-B2200,93.3
2024-01-10 19:03:00,VIN-B2201,103.0
2024-01-10 19:06:00,VIN-B2202,100.2
2024-01-10 19:09:00,VIN-B2203,103.7
2024-01-10 19:12:00,VIN-B2204,99.8
2024-01-10 19:15:00,VIN-B2205,102.8
2024-01-10 19:18:00,VIN-B2206,105.9
2024-01-10 19:21:00,VIN-B2207,106.6
2024-01-10 19:24:00,VIN-B2208,101.6
2024-01-10 19:27:00,VIN-B2209,100.4
2024-01-10 19:30:00,VIN-B2210,73.3
2024-01-10 19:33:00,VIN-B2211,91.1
2024-01-10 19:36:00,VIN-B2212,101.0
2024-01-10 19:39:00,VIN-B2213,103.4
2024-01-10 19:42:00,VIN-B2214,93.1
2024-01-10 19:45:00,VIN-B2215,103.3
2024-01-10 19:48:00,VIN-B2216,82.6
2024-01-10 19:51:00,VIN-B2217,93.4
2024-01-10 19:54:00,VIN-B2218,95.1
2024-01-10 19:57:00,VIN-B2219,100.2
2024-01-10 20:00:00,VIN-B2220,77.8
2024-01-10 20:03:00,VIN-B2221,74.9
2024-01-10 20:06:00,VIN-B2222,79.9
2024-01-10 20:09:00,VIN-B2223,82.3
2024-01-10 20:12:00,VIN-B2224,79.7
2024-01-10 20:15:00,VIN-B2225,103.1
2024-01-10 20:18:00,VIN-B2226,71.7
2024-01-10 20:21:00,VIN-B2227,78.5
2024-01-10 20:24:00,VIN-B2228,107.3
2024-01-10 20:27:00,VIN-B2229,85.2
2024-01-10 20:30:00,VIN-B2230,78.7
2024-01-10 20:33:00,VIN-B2231,92.7
2024-01-10 20:36:00,VIN-B2232,98.2
2024-01-10 20:39:00,VIN-B2233,73.6
2024-01-10 20:42:00,VIN-B2234,73.4
2024-01-10 20:45:00,VIN-B2235,79.6
2024-01-10 20:48:00,VIN-B2236,101.6
2024-01-10 20:51:00,VIN-B2237,85.7
2024-01-10 20:54:00,VIN-B2238,103.5
2024-01-10 20:57:00,VIN-B2239,88.3
2024-01-10 21:00:00,VIN-B2240,109.9
2024-01-10 21:03:00,VIN-B2241,106.6
2024-01-10 21:06:00,VIN-B2242,102.3
2024-01-10 21:09:00,VIN-B2243,73.1
2024-01-10 21:12:00,VIN-B2244,108.4
2024-01-10 21:15:00,VIN-B2245,91.4
2024-01-10 21:18:00,VIN-B2246,103.1
2024-01-10 21:21:00,VIN-B2247,71.5
2024-01-10 21:24:00,VIN-B2248,89.6
2024-01-10 21:27:00,VIN-B2249,86.8
2024-01-10 21:30:00,VIN-B2250,80.5
2024-01-10 21:33:00,VIN-B2251,91.2
2024-01-10 21:36:00,VIN-B2252,107.1
2024-01-10 21:39:00,VIN-B2253,86.7
2024-01-10 21:42:00,VIN-B2254,92.8
2024-01-10 21:45:00,VIN-B2255,107.5
2024-01-10 21:48:00,VIN-B2256,100.2
2024-01-10 21:51:00,VIN-B2257,103.2
2024-01-10 21:54:00,VIN-B2258,75.4
2024-01-10 21:57:00,VIN-B2259,70.9
2024-01-10 22:00:00,VIN-B2260,101.6
2024-01-10 22:03:00,VIN-B2261,101.0
2024-01-10 22:06:00,VIN-B2262,107.9
2024-01-10 22:09:00,VIN-B2263,90.3
2024-01-10 22:12:00,VIN-B2264,108.5
2024-01-10 22:15:00,VIN-B2265,81.4
2024-01-10 22:18:00,VIN-B2266,73.8
2024-01-10 22:21:00,VIN-B2267,107.7
2024-01-10 22:24:00,VIN-B2268,108.8
2024-01-10 22:27:00,VIN-B2269,83.9
2024-01-10 22:30:00,VIN-B2270,72.7
2024-01-10 22:33:00,VIN-B2271,105.8
2024-01-10 22:36:00,VIN-B2272,88.0
2024-01-10 22:39:00,VIN-B2273,72.7
2024-01-10 22:42:00,VIN-B2274,74.0
2024-01-10 22:45:00,VIN-B2275,103.6
2024-01-10 22:48:00,VIN-B2276,98.6
2024-01-10 22:51:00,VIN-B2277,75.8
2024-01-10 22:54:00,VIN-B2278,93.5
2024-01-10 22:57:00,VIN-B2279,109.3
2024-01-10 23:00:00,VIN-B2280,77.3
2024-01-10 23:03:00,VIN-B2281,101.7
2024-01-10 23:06:00,VIN-B2282,76.9
2024-01-10 23:09:00,VIN-B2283,71.4
2024-01-10 23:12:00,VIN-B2284,97.5
2024-01-10 23:15:00,VIN-B2285,91.8
2024-01-10 23:18:00,VIN-B2286,107.4
2024-01-10 23:21:00,VIN-B2287,101.2
2024-01-10 23:24:00,VIN-B2288,98.9
2024-01-10 23:27:00,VIN-B2289,108.3
2024-01-10 23:30:00,VIN-B2290,89.0
2024-01-10 23:33:00,VIN-B2291,79.7
2024-01-10 23:36:00,VIN-B2292,71.0
2024-01-10 23:39:00,VIN-B2293,77.6
2024-01-10 23:42:00,VIN-B2294,76.4
2024-01-10 23:45:00,VIN-B2295,92.7
2024-01-10 23:48:00,VIN-B2296,96.2
2024-01-10 23:51:00,VIN-B2297,102.2
2024-01-10 23:54:00,VIN-B2298,99.7
2024-01-10 23:57:00,VIN-B2299,92.8
2024-01-11 00:00:00,VIN-B2300,89.0
2024-01-11 00:03:00,VIN-B2301,86.3
2024-01-11 00:06:00,VIN-B2302,100.4
2024-01-11 00:09:00,VIN-B2303,77.3
2024-01-11 00:12:00,VIN-B2304,75.8
2024-01-11 00:15:00,VIN-B2305,100.2
2024-01-11 00:18:00,VIN-B2306,93.3
2024-01-11 00:21:00,VIN-B2307,105.3
2024-01-11 00:24:00,VIN-B2308,86.8
2024-01-11 00:27:00,VIN-B2309,106.9
2024-01-11 00:30:00,VIN-B2310,94.1
2024-01-11 00:33:00,VIN-B2311,80.8
2024-01-11 00:36:00,VIN-B2312,74.5
2024-01-11 00:39:00,VIN-B2313,82.8
2024-01-11 00:42:00,VIN-B2314,76.8
2024-01-11 00:45:00,VIN-B2315,99.3
2024-01-11 00:48:00,VIN-B2316,89.2
2024-01-11 00:51:00,VIN-B2317,75.1
2024-01-11 00:54:00,VIN-B2318,90.0
2024-01-11 00:57:00,VIN-B2319,90.4
2024-01-11 01:00:00,VIN-B2320,109.1
2024-01-11 01:03:00,VIN-B2321,94.8
2024-01-11 01:06:00,VIN-B2322,71.7
2024-01-11 01:09:00,VIN-B2323,85.7
2024-01-11 01:12:00,VIN-B2324,101.4
2024-01-11 01:15:00,VIN-B2325,90.4
2024-01-11 01:18:00,VIN-B2326,90.2
2024-01-11 01:21:00,VIN-B2327,82.7
2024-01-11 01:24:00,VIN-B2328,76.7
2024-01-11 01:27:00,VIN-B2329,97.5
2024-01-11 01:30:00,VIN-B2330,106.1
2024-01-11 01:33:00,VIN-B2331,70.1
2024-01-11 01:36:00,VIN-B2332,79.9
2024-01-11 01:39:00,VIN-B2333,88.1
2024-01-11 01:42:00,VIN-B2334,90.6
2024-01-11 01:45:00,VIN-B2335,74.9
2024-01-11 01:48:00,VIN-B2336,93.2
2024-01-11 01:51:00,VIN-B2337,102.8
2024-01-11 01:54:00,VIN-B2338,99.7
2024-01-11 01:57:00,VIN-B2339,99.6
2024-01-11 02:00:00,VIN-B2340,82.0
2024-01-11 02:03:00,VIN-B2341,89.2
2024-01-11 02:06:00,VIN-B2342,70.9
2024-01-11 02:09:00,VIN-B2343,97.4
2024-01-11 02:12:00,VIN-B2344,98.9
2024-01-11 02:15:00,VIN-B2345,90.9
2024-01-11 02:18:00,VIN-B2346,97.8
2024-01-11 02:21:00,VIN-B2347,76.0
2024-01-11 02:24:00,VIN-B2348,72.7
2024-01-11 02:27:00,VIN-B2349,86.5
2024-01-11 02:30:00,VIN-B2350,81.3
2024-01-11 02:33:00,VIN-B2351,87.3
2024-01-11 02:36:00,VIN-B2352,92.0
2024-01-11 02:39:00,VIN-B2353,102.4
2024-01-11 02:42:00,VIN-B2354,97.5
2024-01-11 02:45:00,VIN-B2355,90.5
2024-01-11 02:48:00,VIN-B2356,76.0
2024-01-11 02:51:00,VIN-B2357,90.0
2024-01-11 02:54:00,VIN-B2358,106.2
2024-01-11 02:57:00,VIN-B2359,95.5
2024-01-11 03:00:00,VIN-B2360,83.8
2024-01-11 03:03:00,VIN-B2361,76.4
2024-01-11 03:06:00,VIN-B2362,92.1
2024-01-11 03:09:00,VIN-B2363,107.5
2024-01-11 03:12:00,VIN-B2364,83.8
2024-01-11 03:15:00,VIN-B2365,74.6
2024-01-11 03:18:00,VIN-B2366,78.8
2024-01-11 03:21:00,VIN-B2367,73.4
2024-01-11 03:24:00,VIN-B2368,73.5
2024-01-11 03:27:00,VIN-B2369,78.0
2024-01-11 03:30:00,VIN-B2370,72.7
2024-01-11 03:33:00,VIN-B2371,107.9
2024-01-11 03:36:00,VIN-B2372,87.4
2024-01-11 03:39:00,VIN-B2373,82.5
2024-01-11 03:42:00,VIN-B2374,96.2
2024-01-11 03:45:00,VIN-B2375,109.5
2024-01-11 03:48:00,VIN-B2376,74.3
2024-01-11 03:51:00,VIN-B2377,90.0
2024-01-11 03:54:00,VIN-B2378,108.6
2024-01-11 03:57:00,VIN-B2379,79.4
2024-01-11 04:00:00,VIN-B2380,110.0
2024-01-11 04:03:00,VIN-B2381,100.3
2024-01-11 04:06:00,VIN-B2382,96.7
2024-01-11 04:09:00,VIN-B2383,90.4
2024-01-11 04:12:00,VIN-B2384,107.4
2024-01-11 04:15:00,VIN-B2385,104.2
2024-01-11 04:18:00,VIN-B2386,105.4
2024-01-11 04:21:00,VIN-B2387,101.6
2024-01-11 04:24:00,VIN-B2388,96.5
2024-01-11 04:27:00,VIN-B2389,70.6
2024-01-11 04:30:00,VIN-B2390,90.0
2024-01-11 04:33:00,VIN-B2391,75.0
2024-01-11 04:36:00,VIN-B2392,82.3
2024-01-11 04:39:00,VIN-B2393,91.9
2024-01-11 04:42:00,VIN-B2394,101.6
2024-01-11 04:45:00,VIN-B2395,76.5
2024-01-11 04:48:00,VIN-B2396,108.8
2024-01-11 04:51:00,VIN-B2397,95.7
2024-01-11 04:54:00,VIN-B2398,101.0
2024-01-11 04:57:00,VIN-B2399,88.5
2024-01-11 05:00:00,VIN-B2400,82.3
2024-01-11 05:03:00,VIN-B2401,90.0
2024-01-11 05:06:00,VIN-B2402,91.1
2024-01-11 05:09:00,VIN-B2403,109.7
2024-01-11 05:12:00,VIN-B2404,83.9
2024-01-11 05:15:00,VIN-B2405,77.3
2024-01-11 05:18:00,VIN-B2406,77.8
2024-01-11 05:21:00,VIN-B2407,79.9
2024-01-11 05:24:00,VIN-B2408,82.4
2024-01-11 05:27:00,VIN-B2409,103.0
2024-01-11 05:30:00,VIN-B2410,72.1
2024-01-11 05:33:00,VIN-B2411,74.2
2024-01-11 05:36:00,VIN-B2412,73.2
2024-01-11 05:39:00,VIN-B2413,78.4
2024-01-11 05:42:00,VIN-B2414,79.6
2024-01-11 05:45:00,VIN-B2415,93.6
2024-01-11 05:48:00,VIN-B2416,71.8
2024-01-11 05:51:00,VIN-B2417,105.4
2024-01-11 05:54:00,VIN-B2418,97.3
2024-01-11 05:57:00,VIN-B2419,98.9
2024-01-11 06:00:00,VIN-B2420,103.8
2024-01-11 06:03:00,VIN-B2421,104.7
2024-01-11 06:06:00,VIN-B2422,78.2
2024-01-11 06:09:00,VIN-B2423,98.2
2024-01-11 06:12:00,VIN-B2424,90.9
2024-01-11 06:15:00,VIN-B2425,93.9
2024-01-11 06:18:00,VIN-B2426,107.8
2024-01-11 06:21:00,VIN-B2427,101.2
2024-01-11 06:24:00,VIN-B2428,105.8
2024-01-11 06:27:00,VIN-B2429,80.1
2024-01-11 06:30:00,VIN-B2430,89.4
2024-01-11 06:33:00,VIN-B2431,92.4
2024-01-11 06:36:00,VIN-B2432,101.9
2024-01-11 06:39:00,VIN-B2433,101.4
2024-01-11 06:42:00,VIN-B2434,70.6
2024-01-11 06:45:00,VIN-B2435,77.8
2024-01-11 06:48:00,VIN-B2436,108.6
2024-01-11 06:51:00,VIN-B2437,93.4
2024-01-11 06:54:00,VIN-B2438,92.1
2024-01-11 06:57:00,VIN-B2439,70.8
2024-01-11 07:00:00,VIN-B2440,72.7
2024-01-11 07:03:00,VIN-B2441,97.9
2024-01-11 07:06:00,VIN-B2442,82.9
2024-01-11 07:09:00,VIN-B2443,102.9
2024-01-11 07:12:00,VIN-B2444,78.7
2024-01-11 07:15:00,VIN-B2445,105.7
2024-01-11 07:18:00,VIN-B2446,94.8
2024-01-11 07:21:00,VIN-B2447,91.7
2024-01-11 07:24:00,VIN-B2448,70.4
2024-01-11 07:27:00,VIN-B2449,102.6
2024-01-11 07:30:00,VIN-B2450,74.0
2024-01-11 07:33:00,VIN-B2451,100.5
2024-01-11 07:36:00,VIN-B2452,86.2
2024-01-11 07:39:00,VIN-B2453,79.3
2024-01-11 07:42:00,VIN-B2454,70.7
2024-01-11 07:45:00,VIN-B2455,86.8
2024-01-11 07:48:00,VIN-B2456,104.2
2024-01-11 07:51:00,VIN-B2457,82.8
2024-01-11 07:54:00,VIN-B2458,91.8
2024-01-11 07:57:00,VIN-B2459,83.2
2024-01-11 08:00:00,VIN-B2460,100.6
2024-01-11 08:03:00,VIN-B2461,80.4
2024-01-11 08:06:00,VIN-B2462,100.5
2024-01-11 08:09:00,VIN-B2463,99.4
2024-01-11 08:12:00,VIN-B2464,87.4
2024-01-11 08:15:00,VIN-B2465,86.9
2024-01-11 08:18:00,VIN-B2466,72.6
2024-01-11 08:21:00,VIN-B2467,103.1
2024-01-11 08:24:00,VIN-B2468,100.2
2024-01-11 08:27:00,VIN-B2469,89.2
2024-01-11 08:30:00,VIN-B2470,82.7
2024-01-11 08:33:00,VIN-B2471,105.5
2024-01-11 08:36:00,VIN-B2472,90.1
2024-01-11 08:39:00,VIN-B2473,85.3
2024-01-11 08:42:00,VIN-B2474,100.8
2024-01-11 08:45:00,VIN-B2475,105.7
2024-01-11 08:48:00,VIN-B2476,109.9
2024-01-11 08:51:00,VIN-B2477,70.4
2024-01-11 08:54:00,VIN-B2478,75.8
2024-01-11 08:57:00,VIN-B2479,107.7
2024-01-11 09:00:00,VIN-B2480,89.0
2024-01-11 09:03:00,VIN-B2481,78.7
2024-01-11 09:06:00,VIN-B2482,94.3
2024-01-11 09:09:00,VIN-B2483,101.9
2024-01-11 09:12:00,VIN-B2484,93.7
2024-01-11 09:15:00,VIN-B2485,101.2
2024-01-11 09:18:00,VIN-B2486,101.5
2024-01-11 09:21:00,VIN-B2487,89.0
2024-01-11 09:24:00,VIN-B2488,93.8
2024-01-11 09:27:00,VIN-B2489,82.6
2024-01-11 09:30:00,VIN-B2490,88.0
2024-01-11 09:33:00,VIN-B2491,90.0
2024-01-11 09:36:00,VIN-B2492,104.0
2024-01-11 09:39:00,VIN-B2493,103.2
2024-01-11 09:42:00,VIN-B2494,89.1
2024-01-11 09:45:00,VIN-B2495,88.2
2024-01-11 09:48:00,VIN-B2496,77.0
2024-01-11 09:51:00,VIN-B2497,100.5
2024-01-11 09:54:00,VIN-B2498,87.0
2024-01-11 09:57:00,VIN-B2499,76.6
2024-01-11 10:00:00,VIN-B2500,74.6
2024-01-11 10:03:00,VIN-C0001,71.3
2024-01-11 10:06:00,VIN-C0002,108.2
2024-01-11 10:09:00,VIN-C0003,77.5
2024-01-11 10:12:00,VIN-C0004,73.8
2024-01-11 10:15:00,VIN-C0005,80.7
2024-01-11 10:18:00,VIN-C0006,104.7
2024-01-11 10:21:00,VIN-C0007,106.9
2024-01-11 10:24:00,VIN-C0008,87.8
2024-01-11 10:27:00,VIN-C0009,107.7
2024-01-11 10:30:00,VIN-C0010,86.5
2024-01-11 10:33:00,VIN-C0011,85.1
2024-01-11 10:36:00,VIN-C0012,76.4
2024-01-11 10:39:00,VIN-C0013,106.6
2024-01-11 10:42:00,VIN-C0014,99.7
2024-01-11 10:45:00,VIN-C0015,76.3
2024-01-11 10:48:00,VIN-C0016,74.3
2024-01-11 10:51:00,VIN-C0017,75.1
2024-01-11 10:54:00,VIN-C0018,77.2
2024-01-11 10:57:00,VIN-C0019,102.9
2024-01-11 11:00:00,VIN-C0020,109.0
2024-01-11 11:03:00,VIN-C0021,103.2
2024-01-11 11:06:00,VIN-C0022,103.0
2024-01-11 11:09:00,VIN-C0023,84.2
2024-01-11 11:12:00,VIN-C0024,70.9
2024-01-11 11:15:00,VIN-C0025,82.1
2024-01-11 11:18:00,VIN-C0026,100.1
2024-01-11 11:21:00,VIN-C0027,91.8
2024-01-11 11:24:00,VIN-C0028,93.8
2024-01-11 11:27:00,VIN-C0029,101.1
2024-01-11 11:30:00,VIN-C0030,94.8
2024-01-11 11:33:00,VIN-C0031,93.4
2024-01-11 11:36:00,VIN-C0032,79.9
2024-01-11 11:39:00,VIN-C0033,84.3
2024-01-11 11:42:00,VIN-C0034,83.8
2024-01-11 11:45:00,VIN-C0035,109.6
2024-01-11 11:48:00,VIN-C0036,79.0
2024-01-11 11:51:00,VIN-C0037,97.8
2024-01-11 11:54:00,VIN-C0038,77.7
2024-01-11 11:57:00,VIN-C0039,106.8
2024-01-11 12:00:00,VIN-C0040,83.9
2024-01-11 12:03:00,VIN-C0041,74.9
2024-01-11 12:06:00,VIN-C0042,73.6
2024-01-11 12:09:00,VIN-C0043,100.1
2024-01-11 12:12:00,VIN-C0044,108.1
2024-01-11 12:15:00,VIN-C0045,86.1
2024-01-11 12:18:00,VIN-C0046,81.1
2024-01-11 12:21:00,VIN-C0047,93.8
2024-01-11 12:24:00,VIN-C0048,106.1
2024-01-11 12:27:00,VIN-C0049,93.4
2024-01-11 12:30:00,VIN-C0050,74.0
2024-01-11 12:33:00,VIN-C0051,107.8
2024-01-11 12:36:00,VIN-C0052,76.0
2024-01-11 12:39:00,VIN-C0053,80.1
2024-01-11 12:42:00,VIN-C0054,105.6
2024-01-11 12:45:00,VIN-C0055,71.1
2024-01-11 12:48:00,VIN-C0056,82.6
2024-01-11 12:51:00,VIN-C0057,98.2
2024-01-11 12:54:00,VIN-C0058,84.2
2024-01-11 12:57:00,VIN-C0059,74.0
